model,employment_female_prob_pp,female_conditional_log_earnings_coef,female_conditional_earnings_pct,combined_expected_earnings_male,combined_expected_earnings_female,combined_expected_earnings_gap_dollars,combined_expected_earnings_gap_pct,observed_total_earnings_gap_pct,observed_worker_hourly_gap_pct,ipw_worker_hourly_gap_pct,employment_model_female_coef,n_total,n_employed
S0,1.3756232643649557,-0.35023655359515915,-29.547858706760167,73806.50693447537,52750.854115541086,21055.652818934286,28.52817955146864,28.48747660024793,21.7869382137987,21.786938213798702,0.3395932571234132,58232,54604
S1,1.1778917068307573,-0.42309076346411145,-34.498082139601095,75871.40565146625,50231.60209665961,25639.80355480664,33.79376371724192,28.48747660024793,21.7869382137987,21.59440928073108,0.29291031318626803,58232,54604
S2,1.232511832443549,-0.4198136349811274,-34.28307182310104,75832.9856977197,50394.076874085076,25438.90882363463,33.54596761498681,28.48747660024793,21.7869382137987,21.60555572427385,0.30772199356742114,58232,54604
