group,gap,se,ci_lower,ci_upper,n
aian,-0.1528670667412435,0.01630187940778123,-0.18481875038049472,-0.12091538310199229,6908
asian,-0.20835215588697778,0.006686145482673557,-0.22145700103301796,-0.1952473107409376,52734
black,-0.0770862371034864,0.004532829381682986,-0.08597058269158506,-0.06820189151538775,84718
hispanic,-0.1298058151600008,0.0035749439538097175,-0.13681270530946785,-0.12279892501053376,129435
multiracial_other,-0.12981346923079576,0.010704023646339565,-0.1507933555776213,-0.10883358288397021,16478
nhpi,-0.14016833175770507,0.03190490901119936,-0.20270195341965583,-0.07763471009575432,1447
white_non_hispanic,-0.22138581442224115,0.001780146294201238,-0.22487490115887557,-0.21789672768560672,570744
