group,gap,se,ci_lower,ci_upper,n
divorced,-0.13912018566550494,0.004377147438798584,-0.14769939464555015,-0.13054097668545972,93564
married,-0.2487529054695161,0.0019314738503180351,-0.25253859421613944,-0.24496721672289273,509947
never_married,-0.049753793737808964,0.002758090463319384,-0.055159651045914956,-0.04434793642970297,232363
separated,-0.20354657619822342,0.009659558903998298,-0.22247931165006007,-0.18461384074638676,19801
widowed,-0.2040034363972078,0.018439902413239354,-0.24014564512715694,-0.16786122766725867,6789
