group,male_mean,female_mean,gap_dollars,gap_pct,n
associates,25.0444953365891,20.645160260984262,4.399335075604839,17.566075963916784,86767
bachelors,36.55529710947551,27.434786031960602,9.120511077514909,24.949902746518173,208687
doctorate,50.67797568510461,41.37168237120204,9.306293313902572,18.3635853407576,13584
hs_diploma,20.02989465359119,15.734744233932743,4.295150419658446,21.44369949987911,195624
less_than_hs,16.255832217479792,13.158754105447931,3.097078112031861,19.052104319221456,66472
masters,45.370139226969265,32.76026868426917,12.609870542700094,27.793325648876205,91803
professional,62.67469543175605,47.615651472249475,15.059043959506575,24.027310951839823,19300
some_college,23.253366742575512,17.86653790242917,5.386828840146343,23.165801751551893,180227
