group,gap,se,ci_lower,ci_upper,n
0,-0.18261951759725625,0.001485066982007994,-0.18553024888199193,-0.17970878631252057,856584
1,-0.2374652914546276,0.0213599304224897,-0.27933075508270744,-0.1955998278265478,5880
