model,employment_female_prob_pp,female_conditional_log_earnings_coef,female_conditional_earnings_pct,combined_expected_earnings_male,combined_expected_earnings_female,combined_expected_earnings_gap_dollars,combined_expected_earnings_gap_pct,observed_total_earnings_gap_pct,observed_worker_hourly_gap_pct,ipw_worker_hourly_gap_pct,employment_model_female_coef,n_total,n_employed
S0,1.424721104368609,-0.26554370158008755,-23.32110677345318,74772.23833501477,58190.940015985536,16581.298319029236,22.17574154292028,22.717928736727018,16.571739203309917,16.571739203309903,0.3836398934588042,46934,44254
S1,1.136524304146487,-0.35159759005564534,-29.64368141588716,77539.96703989437,55108.211319423164,22431.755720471207,28.92928199070558,22.717928736727018,16.571739203309917,16.34155315084936,0.3084281230062601,46934,44254
S2,1.1691878389296722,-0.3509566454272875,-29.598572456791395,77524.68304449612,55144.95129500898,22379.731749487146,28.867879068453668,22.717928736727018,16.571739203309917,16.333145437945387,0.31857222591519724,46934,44254
