group,gap,se,ci_lower,ci_upper,n
0,-0.1717698796498214,0.0015123239170039661,-0.17473403452714917,-0.16880572477249364,873819
1,-0.21856325830452505,0.020252221042683108,-0.25825761154818394,-0.17886890506086617,6594
