group,male_mean,female_mean,gap_dollars,gap_pct,n
aian,23.358387112882323,21.300093666737748,2.0582934461445745,8.811796106458953,6560
asian,43.46332602144984,34.8620660813633,8.601259940086535,19.789695652471874,60373
black,24.023197553587494,22.535079665796484,1.4881178877910095,6.194503810208987,77992
hispanic,24.088117363467877,20.765383514604935,3.322733848862942,13.79407862692587,135914
multiracial_other,30.14505529120536,27.185308645681317,2.959746645524042,9.818348704066006,19295
nhpi,25.809833916297706,22.50498185923519,3.304852057062515,12.804623492658957,1461
white_non_hispanic,34.375197183659736,27.73165494710298,6.643542236556755,19.3265574625264,578818
