model,employment_female_prob_pp,female_conditional_log_earnings_coef,female_conditional_earnings_pct,combined_expected_earnings_male,combined_expected_earnings_female,combined_expected_earnings_gap_dollars,combined_expected_earnings_gap_pct,observed_total_earnings_gap_pct,observed_worker_hourly_gap_pct,ipw_worker_hourly_gap_pct,employment_model_female_coef,n_total,n_employed
S0,1.4101761441210559,-0.32516907070198015,-27.759479423870303,75294.95125821348,55198.99830902933,20095.952949184146,26.689642018981978,27.35078276880075,20.456356914884022,20.456356914884058,0.36443977777736813,58019,54623
S1,1.2127369766844127,-0.40404452530814594,-33.2385605129509,77369.36955734347,52219.4510058564,25149.91855148707,32.50629893377486,27.35078276880075,20.456356914884022,20.213644110847575,0.3160756467155289,58019,54623
S2,1.207750697153093,-0.4014241181857983,-33.063388951252,77299.02378207976,52303.87840562542,24995.14537645434,32.33565464800729,27.35078276880075,20.456356914884022,20.19564200926858,0.3171332241482524,58019,54623
