measure,spread,latest_date,latest_value,trailing3_mean,mean_full_sample,share_waves_positive
expected_offer_wage,gender_gap_men_minus_women,2025-11,17.462966918945312,16.304485321044922,17.4225957598005,1.0
expected_offer_wage,education_gap_college_minus_less_than_college,2025-11,40.23217010498047,37.26862080891927,30.41148954119001,1.0
expected_offer_wage,income_gap_high_minus_low,2025-11,42.378623962402344,42.46973419189453,37.249651663643974,1.0
expected_offer_wage,age_gap_younger_minus_older,2025-11,12.509456634521484,7.7467295328776045,4.66832024710519,0.9428571428571428
reservation_wage,gender_gap_men_minus_women,2025-11,21.336769104003906,17.92030080159505,21.35566234588623,1.0
reservation_wage,education_gap_college_minus_less_than_college,2025-11,36.93901062011719,36.98473103841146,31.6493714650472,1.0
reservation_wage,income_gap_high_minus_low,2025-11,52.56972885131836,47.67939376831055,41.18563461303711,1.0
reservation_wage,age_gap_younger_minus_older,2025-11,2.62738037109375,3.2954483032226562,3.6565060085720487,0.8888888888888888
