year,raw_gap_pct,male_mean,female_mean,m5_female_coef,m5_r_squared,m5_pct_gap,explained_pct,unexplained_pct,unexplained_pct_change,raw_gap_pct_change,m5_pct_gap_change
2015,18.65074803241457,27.668460523348937,22.50808566669103,-0.1531772225988658,0.4290407534216905,-14.2022344692861,26.467384058603606,73.5326159413964,,,
2016,18.42682773172747,28.684288570667768,23.398684129679225,-0.146803269535194,0.4314929789668631,-13.653616965116388,25.48043456123825,74.51956543876175,0.9869494973653445,-0.223920300687098,0.5486175041697123
2017,17.829232821112534,29.521132102443495,24.25774072847065,-0.1467219613385569,0.4311622877780129,-13.64659601099899,26.126192919389613,73.87380708061039,-0.6457583581513546,-0.5975949106149372,0.007020954117397338
2018,17.81108674747144,30.491488525819435,25.060623053890435,-0.1460547877301927,0.428829914274016,-13.588964075749788,25.619860270763755,74.38013972923625,0.5063326486258575,-0.018146073641094773,0.05763193524920318
2019,16.954020397695523,31.52328293029919,26.178819112272993,-0.1492502024832504,0.4084713856631761,-13.864642486766442,18.231978992894582,81.76802100710542,7.38788127786917,-0.8570663497759163,-0.2756784110166546
2021,15.935248188469316,37.265625177517066,31.327255316495012,-0.1532953381205728,0.3455374987578934,-14.212367918652447,6.376302673270133,93.62369732672988,11.855676319624465,-1.0187722092262064,-0.3477254318860048
2022,17.09800939528993,37.178803891020166,30.82196850867712,-0.1480929759036976,0.3967507983614747,-13.764906664270782,11.516654781680884,88.48334521831912,-5.140352108410767,1.1627612068206155,0.44746125438166473
2023,16.81146562386103,38.49197222003104,32.02090754231438,-0.141944123888933,0.4013781129966748,-13.23302628579518,12.188767846487751,87.81123215351225,-0.6721130648068652,-0.28654377142890297,0.5318803784756021
