group,gap,se,ci_lower,ci_upper,n
associates,-0.20918553793449776,0.003908804519729771,-0.21684679479316812,-0.2015242810758274,89462
bachelors,-0.24560061242376857,0.0027191825818890488,-0.2509302102842711,-0.24027101456326605,221045
doctorate,-0.13511675152986993,0.010675757355056104,-0.1560412359457799,-0.11419226711395997,14926
hs_diploma,-0.23960199226410436,0.0027310168731613646,-0.24495478533550064,-0.2342491991927081,191942
less_than_hs,-0.23663750138337122,0.004920794994877117,-0.2462822595733304,-0.22699274319341206,62373
masters,-0.2623501968198226,0.0039534322074368375,-0.2700989239463988,-0.2546014696932464,100565
professional,-0.18565518729367206,0.010394552693176719,-0.20602851057229843,-0.1652818640150457,20821
some_college,-0.25160628314996647,0.00282349253424765,-0.25714032851709184,-0.24607223778284107,177655
