model,employment_female_prob_pp,female_conditional_log_earnings_coef,female_conditional_earnings_pct,combined_expected_earnings_male,combined_expected_earnings_female,combined_expected_earnings_gap_dollars,combined_expected_earnings_gap_pct,observed_total_earnings_gap_pct,observed_worker_hourly_gap_pct,ipw_worker_hourly_gap_pct,employment_model_female_coef,n_total,n_employed
S0,-9.808176291923175,-0.34838218864075815,-29.417093519264515,54305.32362849947,33804.75384293594,20500.56978556353,37.75057105967566,37.49853463033671,18.96646068101736,18.96646068101737,-0.5827156066179506,1171131,907395
S1,-11.44240407321592,-0.4233116805120623,-34.51255103165863,55739.992641385084,32237.217109910285,23502.7755314748,42.16501369615319,37.49853463033671,18.96646068101736,19.926295326432843,-0.7230801478504224,1171131,907395
S2,-9.195016356727164,-0.4027296428251678,-33.15071932786904,54624.311657268496,33090.64236366886,21533.669293599633,39.42140164384898,37.49853463033671,18.96646068101736,19.913129692406102,-0.5892561948640321,1171131,907395
