group,male_mean,female_mean,gap_dollars,gap_pct,n
healthcare,42.6289672119289,29.135396167901558,13.493571044027345,31.653525587294613,81863
management_professional,41.788358323729696,30.708724761508893,11.079633562220803,26.513684687941392,310433
military,25.87998401156438,23.727228564100546,2.1527554474638357,8.318225569621235,3224
natural_resources_construction,22.056706709362967,16.482957562857024,5.573749146505943,25.27008777851642,48103
other,30.442282364973398,25.042970664632687,5.399311700340711,17.73622501627246,6881
production_transport,21.764887692403136,16.58213070076506,5.182756991638076,23.81246834297738,133274
sales_office,27.67793977591863,20.126772175859756,7.551167600058875,27.28226038929681,186208
service,19.29756487306804,14.677599948801294,4.619964924266746,23.94066274504114,108803
