group,gap,se,ci_lower,ci_upper,n
divorced,-0.1256464419557394,0.004452040712944966,-0.13437244175311153,-0.11692044215836726,92039
married,-0.24260832317926978,0.0019252048393242967,-0.2463817246643454,-0.23883492169419415,515242
never_married,-0.04405894073019141,0.00266901754352713,-0.04929021511550459,-0.038827666344878234,246119
separated,-0.19081088944927013,0.00989527325453287,-0.21020562502815457,-0.1714161538703857,19015
widowed,-0.19565183348222207,0.018765682872436323,-0.23243257191219727,-0.15887109505224686,6374
