group,male_mean,female_mean,gap_dollars,gap_pct,n
MW,29.10487884599647,23.579644698100886,5.525234147895585,18.983876129948605,189421
NE,34.37847482821149,28.453272690579762,5.925202137631725,17.235209436252873,158746
SO,28.251823880032262,23.201734114584763,5.050089765447499,17.875269883077483,323234
WE,32.276241318959855,26.807709902017816,5.468531416942039,16.9429003919663,211618
