model,employment_female_prob_pp,female_conditional_log_earnings_coef,female_conditional_earnings_pct,combined_expected_earnings_male,combined_expected_earnings_female,combined_expected_earnings_gap_dollars,combined_expected_earnings_gap_pct,observed_total_earnings_gap_pct,observed_worker_hourly_gap_pct,ipw_worker_hourly_gap_pct,employment_model_female_coef,n_total,n_employed
S0,-9.666760714197553,-0.34196963533479297,-28.963022547792793,56662.70150364131,35608.09175534736,21054.609748293944,37.157793733044855,37.23083006942175,18.951340373182397,18.951340373182376,-0.590452589350655,1168624,913444
S1,-11.2468882562789,-0.41533306573688805,-33.987961939457975,58005.472927777184,33935.69736990091,24069.775557876274,41.49569746262674,37.23083006942175,18.951340373182397,20.013211884488953,-0.7295682446924469,1168624,913444
S2,-8.940238010322085,-0.3956939985792624,-32.67873315451565,56860.49025880739,34822.933304005324,22037.556954802065,38.757240492467545,37.23083006942175,18.951340373182397,19.991954912387914,-0.5881531654284088,1168624,913444
