group,gap,se,ci_lower,ci_upper,n
aian,-0.12160315289130705,0.01553619011964081,-0.15205408552580305,-0.09115222025681106,6804
asian,-0.22110472988577395,0.006436120962207238,-0.23371952697170015,-0.20848993279984776,58538
black,-0.06212236737793277,0.00463171229865146,-0.07120052348328963,-0.053044211272575914,81181
hispanic,-0.13536387449696627,0.003430215993615216,-0.1420870978444521,-0.12864065114948045,137469
multiracial_other,-0.13539490209988841,0.010203296042135627,-0.15539336234247425,-0.11539644185730258,18837
nhpi,-0.04887894777484238,0.03160349236817203,-0.11082179281645956,0.013063897266774802,1593
white_non_hispanic,-0.20713918011248827,0.001783194465994932,-0.21063424126583835,-0.2036441189591382,578597
