model,female_coef,female_se,female_pvalue,r_squared,n_obs
M0,-0.1701690153006199,0.0015039712852455047,0.0,0.014290964982864085,883019
M1,-0.2340301751571489,0.0013119331104866558,0.0,0.26369563141863794,883019
M2,-0.23171685250647903,0.0012983541007718443,0.0,0.2792181677187885,883019
M3,-0.14010920227913057,0.0014125999592898807,0.0,0.42152403312167896,883019
M4,-0.14395764468506417,0.0014195253169590597,0.0,0.4242030103775243,883019
M5,-0.14605478773019273,0.0014743126325238195,0.0,0.42882991427401607,883019
