model,employment_female_prob_pp,female_conditional_log_earnings_coef,female_conditional_earnings_pct,combined_expected_earnings_male,combined_expected_earnings_female,combined_expected_earnings_gap_dollars,combined_expected_earnings_gap_pct,observed_total_earnings_gap_pct,observed_worker_hourly_gap_pct,ipw_worker_hourly_gap_pct,employment_model_female_coef,n_total,n_employed
S0,1.6892581577064747,-0.2981243461141141,-25.77909568008474,73242.12422168317,55352.987579469176,17889.136642213998,24.424655664093855,26.412062060351015,17.196392950871918,17.196392950871918,0.27595606941513634,51896,47695
S1,1.2980428924827903,-0.3878047313787149,-32.14551711582468,76246.39400817016,52353.3064404356,23893.08756773456,31.336678774834,26.412062060351015,17.196392950871918,16.849898342845737,0.2148521247213548,51896,47695
S2,1.3522762610841668,-0.38492014491599036,-31.949502418307553,76135.60585597396,52452.24936447208,23683.35649150188,31.10680768247091,26.412062060351015,17.196392950871918,16.803609429933484,0.2254754461198564,51896,47695
