group,male_mean,female_mean,gap_dollars,gap_pct,n
MW,27.51318734471828,22.259583568346233,5.253603776372046,19.094856988209266,186847
NE,32.208069002738405,26.578749351727495,5.62931965101091,17.477979355211552,156417
SO,26.83798425474877,21.684691054720837,5.153293200027932,19.201491256244765,315549
WE,29.93860141103682,24.756427947962784,5.182173463074037,17.309337172856832,204987
