group,male_mean,female_mean,gap_dollars,gap_pct,n
aian,21.782519121099924,18.581713012649708,3.200806108450216,14.694379886253436,6996
asian,38.58328097973075,30.458151551503025,8.125129428227726,21.058679360358603,54384
black,21.909099229615197,20.278261676389622,1.6308375532255752,7.443654055028983,84116
hispanic,21.059291968188244,18.329908108469915,2.729383859718329,12.960473048387774,132247
multiracial_other,27.473391269520693,23.90459795554648,3.568793313974215,12.98999922857531,17226
nhpi,23.320249341491635,19.945434859066083,3.3748144824255526,14.471605483312938,1515
white_non_hispanic,31.505730948022848,24.80416623199411,6.701564716028738,21.270938697104874,567316
