group,gap,se,ci_lower,ci_upper,n
aian,-0.12303349304396975,0.01577187073715279,-0.15394635968878922,-0.09212062639915028,6996
asian,-0.2179160403979332,0.006677806359363906,-0.23100454086228644,-0.20482753993357994,54384
black,-0.06943260266502652,0.0045600299765467004,-0.07837026141905805,-0.06049494391099498,84116
hispanic,-0.13254888132559972,0.0035252157519458788,-0.13945830419941363,-0.1256394584517858,132247
multiracial_other,-0.139426205532227,0.01071472997417297,-0.16042707628160602,-0.11842533478284799,17226
nhpi,-0.17326081414707345,0.03282601568256129,-0.23759980488489357,-0.10892182340925331,1515
white_non_hispanic,-0.21090917592703004,0.0017938931023736915,-0.21442520640768248,-0.2073931454463776,567316
