group,gap,se,ci_lower,ci_upper,n
aian,-0.1166193209387883,0.016359850594833397,-0.14868462810466176,-0.08455401377291484,6798
asian,-0.2156399727272084,0.006028743160840154,-0.22745630932245509,-0.2038236361319617,71205
black,-0.06443832285908808,0.005187770411410661,-0.07460635286545297,-0.05427029285272319,73509
hispanic,-0.13582997344309675,0.0033646829490803862,-0.1424247520232943,-0.1292351948628992,158133
multiracial_other,-0.13568164370023933,0.006779307308010874,-0.14896908602394066,-0.12239420137653802,44432
nhpi,-0.10597707701674847,0.034031624661415086,-0.17267906135312205,-0.03927509268037489,1505
white_non_hispanic,-0.1907857176957631,0.001843704779511891,-0.1943993790636064,-0.1871720563279198,559702
