group,male_mean,female_mean,gap_dollars,gap_pct,n
associates,32.64996074588193,26.441973738701105,6.207987007180822,19.013765607555356,88183
bachelors,48.52221591552666,37.289917300514524,11.232298615012134,23.14877505711338,254395
doctorate,66.07467957699893,54.385941561255805,11.688738015743127,17.69019250728544,20607
hs_diploma,26.254790020274182,21.186913929916127,5.067876090358055,19.302672336912984,186129
less_than_hs,23.766609786658293,19.46576962097241,4.300840165685884,18.096144987831703,55903
masters,60.29694536633675,43.762698373423405,16.534246992913346,27.421367521122004,124528
professional,80.67987717271527,64.10399352586602,16.57588364684925,20.545251465076557,24400
some_college,30.655743416300595,23.885077770909934,6.770665645390661,22.08612446107078,161139
