group,gap,se,ci_lower,ci_upper,n
divorced,-0.1341109844145639,0.0048966794418790855,-0.1437084761206469,-0.12451349270848089,81669
married,-0.22551601707172883,0.00197615193762294,-0.2293892748694698,-0.22164275927398785,524626
never_married,-0.050926978963104684,0.002562111825655768,-0.05594871814138999,-0.04590523978481938,286750
separated,-0.18657346648388362,0.01124429356784423,-0.20861228187685832,-0.16453465109090892,15880
widowed,-0.14090559172000786,0.019956721303951246,-0.1800207654757523,-0.10179041796426341,6359
