suite,outcome,stratifier,stratum,metric,value,n_obs
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,9620,male_p95_p50,0.9421277046203613,143507
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,9620,female_p95_p50,0.910125732421875,143507
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,9620,male_top10_share,0.10720490541027967,143507
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,9620,female_top10_share,0.07259477335076304,143507
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,9620,male_top5_share,0.05262911976502988,143507
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,9620,female_top5_share,0.0404167010540907,143507
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,5620,raw_variance_ratio,0.9901544446654065,41163
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,5620,residual_variance_ratio,1.0010973602178925,41163
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,5620,male_p90_p10,1.374300241470337,41163
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,5620,female_p90_p10,1.326623558998108,41163
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,5620,male_p95_p50,0.8792812824249268,41163
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,5620,female_p95_p50,0.8328468799591064,41163
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,5620,male_top10_share,0.11252974241334156,41163
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,5620,female_top10_share,0.07932713252592141,41163
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,5620,male_top5_share,0.05573986606419569,41163
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,5620,female_top5_share,0.04145301472510238,41163
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,8620,raw_variance_ratio,1.240288577866008,7359
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,8620,residual_variance_ratio,1.2220713411409,7359
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,8620,male_p90_p10,1.0919609069824219,7359
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,8620,female_p90_p10,1.1394343376159668,7359
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,8620,male_p95_p50,0.6803708076477051,7359
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,8620,female_p95_p50,0.800588846206665,7359
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,8620,male_top10_share,0.10175229289389308,7359
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,8620,female_top10_share,0.08258996869630711,7359
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,8620,male_top5_share,0.05027216464096637,7359
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,8620,female_top5_share,0.04594346505990068,7359
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,3600,raw_variance_ratio,0.7627142749414533,59147
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,3600,residual_variance_ratio,0.8196836506411265,59147
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,3600,male_p90_p10,1.3902177810668945,59147
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,3600,female_p90_p10,1.2966821193695068,59147
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,3600,male_p95_p50,1.0515925884246826,59147
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,3600,female_p95_p50,0.875532865524292,59147
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,3600,male_top10_share,0.15732431773426214,59147
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,3600,female_top10_share,0.09167352931158466,59147
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,3600,male_top5_share,0.0796139795727577,59147
V5_occupation_dispersion,log_hourly_wage_real,occupation_code,3600,female_top5_share,0.04664476350216766,59147
