suite,outcome,stratifier,stratum,metric,value,n_obs
V3_reproductive_dispersion,log_hourly_wage_real,reproductive_stage,childless_other_partnered,male_top10_share,0.12758191315431203,22902
V3_reproductive_dispersion,log_hourly_wage_real,reproductive_stage,childless_other_partnered,female_top10_share,0.06207558060573136,22902
V3_reproductive_dispersion,log_hourly_wage_real,reproductive_stage,childless_other_partnered,male_top5_share,0.06468740790176371,22902
V3_reproductive_dispersion,log_hourly_wage_real,reproductive_stage,childless_other_partnered,female_top5_share,0.029973440777460877,22902
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,missing,raw_variance_ratio,0.964810105150479,7323261
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,missing,residual_variance_ratio,0.9725087803568618,7323261
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,missing,male_p90_p10,1.823106050491333,7323261
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,missing,female_p90_p10,1.8229334354400635,7323261
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,missing,male_p95_p50,1.2330889701843262,7323261
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,missing,female_p95_p50,1.2285799980163574,7323261
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,missing,male_top10_share,0.11144305630245416,7323261
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,missing,female_top10_share,0.07485961775424897,7323261
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,missing,male_top5_share,0.05615382457140945,7323261
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,missing,female_top5_share,0.036405855425572675,7323261
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,Q4,raw_variance_ratio,,602845
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,Q4,residual_variance_ratio,,602845
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,Q4,male_p90_p10,,602845
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,Q4,female_p90_p10,1.535329818725586,602845
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,Q4,male_p95_p50,,602845
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,Q4,female_p95_p50,1.0432724952697754,602845
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,Q4,male_top10_share,,602845
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,Q4,female_top10_share,0.10020396459294352,602845
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,Q4,male_top5_share,,602845
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,Q4,female_top5_share,0.05005215476042056,602845
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,Q2,raw_variance_ratio,,602837
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,Q2,residual_variance_ratio,,602837
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,Q2,male_p90_p10,,602837
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,Q2,female_p90_p10,1.6103944778442383,602837
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,Q2,male_p95_p50,,602837
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,Q2,female_p95_p50,1.0861897468566895,602837
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,Q2,male_top10_share,,602837
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,Q2,female_top10_share,0.10064745024139539,602837
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,Q2,male_top5_share,,602837
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,Q2,female_top5_share,0.05008045265516212,602837
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,Q1,raw_variance_ratio,,602842
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,Q1,residual_variance_ratio,,602842
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,Q1,male_p90_p10,,602842
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,Q1,female_p90_p10,1.5446500778198242,602842
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,Q1,male_p95_p50,,602842
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,Q1,female_p95_p50,0.9842960834503174,602842
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,Q1,male_top10_share,,602842
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,Q1,female_top10_share,0.1000805661567632,602842
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,Q1,male_top5_share,,602842
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,Q1,female_top5_share,0.05000353490692128,602842
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,Q3,raw_variance_ratio,,602844
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,Q3,residual_variance_ratio,,602844
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,Q3,male_p90_p10,,602844
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,Q3,female_p90_p10,1.5986456871032715,602844
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,Q3,male_p95_p50,,602844
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,Q3,female_p95_p50,1.0409319400787354,602844
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,Q3,male_top10_share,,602844
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,Q3,female_top10_share,0.10008481072306497,602844
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,Q3,male_top5_share,,602844
V3_reproductive_dispersion,log_hourly_wage_real,fertility_risk_quartile,Q3,female_top5_share,0.05000188367000897,602844
V3_reproductive_dispersion,log_hourly_wage_real,couple_type,unpartnered,raw_variance_ratio,0.9082509426851162,9668084
V3_reproductive_dispersion,log_hourly_wage_real,couple_type,unpartnered,residual_variance_ratio,0.9527792060105145,9668084
V3_reproductive_dispersion,log_hourly_wage_real,couple_type,unpartnered,male_p90_p10,1.8221495151519775,9668084
V3_reproductive_dispersion,log_hourly_wage_real,couple_type,unpartnered,female_p90_p10,1.7483437061309814,9668084
V3_reproductive_dispersion,log_hourly_wage_real,couple_type,unpartnered,male_p95_p50,1.233933687210083,9668084
V3_reproductive_dispersion,log_hourly_wage_real,couple_type,unpartnered,female_p95_p50,1.1637954711914062,9668084
V3_reproductive_dispersion,log_hourly_wage_real,couple_type,unpartnered,male_top10_share,0.12209059148407195,9668084
V3_reproductive_dispersion,log_hourly_wage_real,couple_type,unpartnered,female_top10_share,0.07574906234138849,9668084
V3_reproductive_dispersion,log_hourly_wage_real,couple_type,unpartnered,male_top5_share,0.06266345257760522,9668084
V3_reproductive_dispersion,log_hourly_wage_real,couple_type,unpartnered,female_top5_share,0.0361731971576818,9668084
V3_reproductive_dispersion,log_hourly_wage_real,couple_type,same_sex,raw_variance_ratio,0.8606225440471797,66545
V3_reproductive_dispersion,log_hourly_wage_real,couple_type,same_sex,residual_variance_ratio,0.8975684819763594,66545
V3_reproductive_dispersion,log_hourly_wage_real,couple_type,same_sex,male_p90_p10,1.8170771598815918,66545
V3_reproductive_dispersion,log_hourly_wage_real,couple_type,same_sex,female_p90_p10,1.6539013385772705,66545
V3_reproductive_dispersion,log_hourly_wage_real,couple_type,same_sex,male_p95_p50,1.3370006084442139,66545
V3_reproductive_dispersion,log_hourly_wage_real,couple_type,same_sex,female_p95_p50,1.1532509326934814,66545
V3_reproductive_dispersion,log_hourly_wage_real,couple_type,same_sex,male_top10_share,0.13610316945976234,66545
V3_reproductive_dispersion,log_hourly_wage_real,couple_type,same_sex,female_top10_share,0.06783813215636632,66545
V3_reproductive_dispersion,log_hourly_wage_real,couple_type,same_sex,male_top5_share,0.06959235932553934,66545
V3_reproductive_dispersion,log_hourly_wage_real,couple_type,same_sex,female_top5_share,0.032087920860007196,66545
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,mother_mixed_or_other,raw_variance_ratio,1.2294174607508104,2318187
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,mother_mixed_or_other,residual_variance_ratio,1.5760599264614252,2318187
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,mother_mixed_or_other,male_p90_p10,2.0148820877075195,2318187
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,mother_mixed_or_other,female_p90_p10,2.3159799575805664,2318187
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,mother_mixed_or_other,male_p95_p50,1.2598237991333008,2318187
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,mother_mixed_or_other,female_p95_p50,1.1331663131713867,2318187
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,mother_mixed_or_other,male_top10_share,0.10576101151152376,2318187
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,mother_mixed_or_other,female_top10_share,0.009034260690463694,2318187
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,mother_mixed_or_other,male_top5_share,0.053151299006868276,2318187
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,mother_mixed_or_other,female_top5_share,0.003713938557348464,2318187
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,mother_under6,raw_variance_ratio,1.2660916712332444,662343
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,mother_under6,residual_variance_ratio,1.225392673373944,662343
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,mother_under6,male_p90_p10,2.402430534362793,662343
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,mother_under6,female_p90_p10,2.624606132507324,662343
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,mother_under6,male_p95_p50,1.3862943649291992,662343
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,mother_under6,female_p95_p50,1.3032798767089844,662343
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,mother_under6,male_top10_share,0.15826532245159225,662343
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,mother_under6,female_top10_share,0.10008225624222832,662343
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,mother_under6,male_top5_share,0.08353336533845415,662343
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,mother_under6,female_top5_share,0.05010072187506738,662343
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,mother_6_17_only,raw_variance_ratio,,1344969
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,mother_6_17_only,residual_variance_ratio,,1344969
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,mother_6_17_only,male_p90_p10,0.0,1344969
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,mother_6_17_only,female_p90_p10,2.508316993713379,1344969
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,mother_6_17_only,male_p95_p50,0.0,1344969
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,mother_6_17_only,female_p95_p50,1.2941198348999023,1344969
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,mother_6_17_only,male_top10_share,0.0,1344969
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,mother_6_17_only,female_top10_share,0.10029089211122481,1344969
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,mother_6_17_only,male_top5_share,0.0,1344969
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,mother_6_17_only,female_top5_share,0.05012445008211162,1344969
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,recent_birth,raw_variance_ratio,2.008067328066318,213793
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,recent_birth,residual_variance_ratio,1.8818705661226587,213793
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,recent_birth,male_p90_p10,1.9379425048828125,213793
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,recent_birth,female_p90_p10,2.7629871368408203,213793
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,recent_birth,male_p95_p50,1.2280702590942383,213793
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,recent_birth,female_p95_p50,1.2631025314331055,213793
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,recent_birth,male_top10_share,0.19984917043740574,213793
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,recent_birth,female_top10_share,0.10001395925257191,213793
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,recent_birth,male_top5_share,0.10321051497522085,213793
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,recent_birth,female_top5_share,0.05012154354757847,213793
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,childless_recently_married,raw_variance_ratio,1.0672406525096176,2956083
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,childless_recently_married,residual_variance_ratio,1.1033039939222067,2956083
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,childless_recently_married,male_p90_p10,2.0041980743408203,2956083
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,childless_recently_married,female_p90_p10,2.245820999145508,2956083
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,childless_recently_married,male_p95_p50,1.1928892135620117,2956083
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,childless_recently_married,female_p95_p50,1.1389780044555664,2956083
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,childless_recently_married,male_top10_share,0.13098086564190525,2956083
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,childless_recently_married,female_top10_share,0.06665408958690469,2956083
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,childless_recently_married,male_top5_share,0.06690291894650151,2956083
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,childless_recently_married,female_top5_share,0.03173651823490525,2956083
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,childless_unpartnered,raw_variance_ratio,0.8909736365061434,2215973
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,childless_unpartnered,residual_variance_ratio,0.8630456911047907,2215973
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,childless_unpartnered,male_p90_p10,2.302483558654785,2215973
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,childless_unpartnered,female_p90_p10,2.1900978088378906,2215973
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,childless_unpartnered,male_p95_p50,1.1841487884521484,2215973
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,childless_unpartnered,female_p95_p50,1.1116104125976562,2215973
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,childless_unpartnered,male_top10_share,0.10500105909912194,2215973
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,childless_unpartnered,female_top10_share,0.09521511758533117,2215973
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,childless_unpartnered,male_top5_share,0.05330108826905648,2215973
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,childless_unpartnered,female_top5_share,0.04535923959135708,2215973
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,childless_other_partnered,raw_variance_ratio,0.951212657669165,22901
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,childless_other_partnered,residual_variance_ratio,1.0402646514937344,22901
V3_reproductive_dispersion,log_annual_earnings_real,reproductive_stage,childless_other_partnered,male_p90_p10,2.089665412902832,22901
