suite,outcome,stratifier,stratum,metric,value,n_obs,occupation_harmonized_code,occupation_harmonized_title,occupation_harmonization_type,occupation_title_vintage,soc_major_group,soc_major_label
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9310,residual_variance_ratio,0.8470671135383409,2946,9310,Ship and boat captains and operators,mixed_vintage_mapping,mixed,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9310,male_p90_p10,1.7187004089355469,2946,9310,Ship and boat captains and operators,mixed_vintage_mapping,mixed,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9310,female_p90_p10,1.5887629985809326,2946,9310,Ship and boat captains and operators,mixed_vintage_mapping,mixed,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9310,male_p95_p50,1.0156774520874023,2946,9310,Ship and boat captains and operators,mixed_vintage_mapping,mixed,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9310,female_p95_p50,0.8509080410003662,2946,9310,Ship and boat captains and operators,mixed_vintage_mapping,mixed,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9310,male_top10_share,0.10542144278344162,2946,9310,Ship and boat captains and operators,mixed_vintage_mapping,mixed,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9310,female_top10_share,0.04349964065514241,2946,9310,Ship and boat captains and operators,mixed_vintage_mapping,mixed,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9310,male_top5_share,0.05208740513795714,2946,9310,Ship and boat captains and operators,mixed_vintage_mapping,mixed,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9310,female_top5_share,0.0283693308620494,2946,9310,Ship and boat captains and operators,mixed_vintage_mapping,mixed,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,5350,raw_variance_ratio,0.9057426053251153,6761,5350,Order clerks,mixed_vintage_mapping,mixed,43,Office and Administrative Support
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,5350,residual_variance_ratio,0.9705738108177072,6761,5350,Order clerks,mixed_vintage_mapping,mixed,43,Office and Administrative Support
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,5350,male_p90_p10,1.3343791961669922,6761,5350,Order clerks,mixed_vintage_mapping,mixed,43,Office and Administrative Support
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,5350,female_p90_p10,1.3008973598480225,6761,5350,Order clerks,mixed_vintage_mapping,mixed,43,Office and Administrative Support
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,5350,male_p95_p50,0.9418425559997559,6761,5350,Order clerks,mixed_vintage_mapping,mixed,43,Office and Administrative Support
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,5350,female_p95_p50,0.84462571144104,6761,5350,Order clerks,mixed_vintage_mapping,mixed,43,Office and Administrative Support
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,5350,male_top10_share,0.11310299970575938,6761,5350,Order clerks,mixed_vintage_mapping,mixed,43,Office and Administrative Support
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,5350,female_top10_share,0.09056847106736807,6761,5350,Order clerks,mixed_vintage_mapping,mixed,43,Office and Administrative Support
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,5350,male_top5_share,0.05707338980688523,6761,5350,Order clerks,mixed_vintage_mapping,mixed,43,Office and Administrative Support
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,5350,female_top5_share,0.0450115956784886,6761,5350,Order clerks,mixed_vintage_mapping,mixed,43,Office and Administrative Support
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,0440,raw_variance_ratio,0.985817304277096,278652,0440,"Managers, all other",mixed_vintage_mapping,mixed,11,Management
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,0440,residual_variance_ratio,1.0129484711534964,278652,0440,"Managers, all other",mixed_vintage_mapping,mixed,11,Management
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,0440,male_p90_p10,1.609328269958496,278652,0440,"Managers, all other",mixed_vintage_mapping,mixed,11,Management
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,0440,female_p90_p10,1.606123924255371,278652,0440,"Managers, all other",mixed_vintage_mapping,mixed,11,Management
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,0440,male_p95_p50,1.194812536239624,278652,0440,"Managers, all other",mixed_vintage_mapping,mixed,11,Management
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,0440,female_p95_p50,1.040006160736084,278652,0440,"Managers, all other",mixed_vintage_mapping,mixed,11,Management
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,0440,male_top10_share,0.11953151731952807,278652,0440,"Managers, all other",mixed_vintage_mapping,mixed,11,Management
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,0440,female_top10_share,0.07085633614296297,278652,0440,"Managers, all other",mixed_vintage_mapping,mixed,11,Management
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,0440,male_top5_share,0.06196013953385029,278652,0440,"Managers, all other",mixed_vintage_mapping,mixed,11,Management
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,0440,female_top5_share,0.03213196729637286,278652,0440,"Managers, all other",mixed_vintage_mapping,mixed,11,Management
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,legacy_2010_3850,raw_variance_ratio,1.1206797787768452,29412,legacy_2010_3850,Police and Sheriff's Patrol Officers,legacy_2010_only,2010,33,Protective Service
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,legacy_2010_3850,residual_variance_ratio,1.1708348216953055,29412,legacy_2010_3850,Police and Sheriff's Patrol Officers,legacy_2010_only,2010,33,Protective Service
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,legacy_2010_3850,male_p90_p10,1.203719139099121,29412,legacy_2010_3850,Police and Sheriff's Patrol Officers,legacy_2010_only,2010,33,Protective Service
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,legacy_2010_3850,female_p90_p10,1.2482378482818604,29412,legacy_2010_3850,Police and Sheriff's Patrol Officers,legacy_2010_only,2010,33,Protective Service
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,legacy_2010_3850,male_p95_p50,0.6801111698150635,29412,legacy_2010_3850,Police and Sheriff's Patrol Officers,legacy_2010_only,2010,33,Protective Service
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,legacy_2010_3850,female_p95_p50,0.7016134262084961,29412,legacy_2010_3850,Police and Sheriff's Patrol Officers,legacy_2010_only,2010,33,Protective Service
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,legacy_2010_3850,male_top10_share,0.10763289835189908,29412,legacy_2010_3850,Police and Sheriff's Patrol Officers,legacy_2010_only,2010,33,Protective Service
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,legacy_2010_3850,female_top10_share,0.0677144679444504,29412,legacy_2010_3850,Police and Sheriff's Patrol Officers,legacy_2010_only,2010,33,Protective Service
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,legacy_2010_3850,male_top5_share,0.0520773022340956,29412,legacy_2010_3850,Police and Sheriff's Patrol Officers,legacy_2010_only,2010,33,Protective Service
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,legacy_2010_3850,female_top5_share,0.03751414112728644,29412,legacy_2010_3850,Police and Sheriff's Patrol Officers,legacy_2010_only,2010,33,Protective Service
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9005,raw_variance_ratio,1.027238321627385,18512,9005,Supervisors of transportation and material moving workers,mixed_vintage_mapping,mixed,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9005,residual_variance_ratio,0.9790559242707814,18512,9005,Supervisors of transportation and material moving workers,mixed_vintage_mapping,mixed,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9005,male_p90_p10,1.221745491027832,18512,9005,Supervisors of transportation and material moving workers,mixed_vintage_mapping,mixed,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9005,female_p90_p10,1.264714241027832,18512,9005,Supervisors of transportation and material moving workers,mixed_vintage_mapping,mixed,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9005,male_p95_p50,0.7621402740478516,18512,9005,Supervisors of transportation and material moving workers,mixed_vintage_mapping,mixed,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9005,female_p95_p50,0.822338342666626,18512,9005,Supervisors of transportation and material moving workers,mixed_vintage_mapping,mixed,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9005,male_top10_share,0.11125399628707745,18512,9005,Supervisors of transportation and material moving workers,mixed_vintage_mapping,mixed,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9005,female_top10_share,0.0659293028886047,18512,9005,Supervisors of transportation and material moving workers,mixed_vintage_mapping,mixed,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9005,male_top5_share,0.054033817971398695,18512,9005,Supervisors of transportation and material moving workers,mixed_vintage_mapping,mixed,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9005,female_top5_share,0.037744174468209726,18512,9005,Supervisors of transportation and material moving workers,mixed_vintage_mapping,mixed,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3640,raw_variance_ratio,0.561614841104127,21447,3640,Dental assistants,mixed_vintage_mapping,mixed,31,Healthcare Support
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3640,residual_variance_ratio,0.6488685269148067,21447,3640,Dental assistants,mixed_vintage_mapping,mixed,31,Healthcare Support
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3640,male_p90_p10,1.4761412143707275,21447,3640,Dental assistants,mixed_vintage_mapping,mixed,31,Healthcare Support
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3640,female_p90_p10,1.0396068096160889,21447,3640,Dental assistants,mixed_vintage_mapping,mixed,31,Healthcare Support
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3640,male_p95_p50,1.170764446258545,21447,3640,Dental assistants,mixed_vintage_mapping,mixed,31,Healthcare Support
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3640,female_p95_p50,0.6587324142456055,21447,3640,Dental assistants,mixed_vintage_mapping,mixed,31,Healthcare Support
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3640,male_top10_share,0.2047567941339595,21447,3640,Dental assistants,mixed_vintage_mapping,mixed,31,Healthcare Support
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3640,female_top10_share,0.0936878677813312,21447,3640,Dental assistants,mixed_vintage_mapping,mixed,31,Healthcare Support
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3640,male_top5_share,0.13705675163685868,21447,3640,Dental assistants,mixed_vintage_mapping,mixed,31,Healthcare Support
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,3640,female_top5_share,0.04483064298919766,21447,3640,Dental assistants,mixed_vintage_mapping,mixed,31,Healthcare Support
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,7210,raw_variance_ratio,1.0371365988863168,20295,7210,Bus and truck mechanics and diesel engine specialists,mixed_vintage_mapping,mixed,49,"Installation, Maintenance, and Repair"
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,7210,residual_variance_ratio,1.0925203312811476,20295,7210,Bus and truck mechanics and diesel engine specialists,mixed_vintage_mapping,mixed,49,"Installation, Maintenance, and Repair"
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,7210,male_p90_p10,1.171079397201538,20295,7210,Bus and truck mechanics and diesel engine specialists,mixed_vintage_mapping,mixed,49,"Installation, Maintenance, and Repair"
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,7210,female_p90_p10,1.3068780899047852,20295,7210,Bus and truck mechanics and diesel engine specialists,mixed_vintage_mapping,mixed,49,"Installation, Maintenance, and Repair"
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,7210,male_p95_p50,0.6928763389587402,20295,7210,Bus and truck mechanics and diesel engine specialists,mixed_vintage_mapping,mixed,49,"Installation, Maintenance, and Repair"
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,7210,female_p95_p50,0.7392613887786865,20295,7210,Bus and truck mechanics and diesel engine specialists,mixed_vintage_mapping,mixed,49,"Installation, Maintenance, and Repair"
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,7210,male_top10_share,0.1005382575098267,20295,7210,Bus and truck mechanics and diesel engine specialists,mixed_vintage_mapping,mixed,49,"Installation, Maintenance, and Repair"
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,7210,female_top10_share,0.07361710878058811,20295,7210,Bus and truck mechanics and diesel engine specialists,mixed_vintage_mapping,mixed,49,"Installation, Maintenance, and Repair"
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,7210,male_top5_share,0.050137524298475136,20295,7210,Bus and truck mechanics and diesel engine specialists,mixed_vintage_mapping,mixed,49,"Installation, Maintenance, and Repair"
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,7210,female_top5_share,0.04475975049694976,20295,7210,Bus and truck mechanics and diesel engine specialists,mixed_vintage_mapping,mixed,49,"Installation, Maintenance, and Repair"
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,2100,raw_variance_ratio,0.8940857206504875,72630,2100,Lawyers,mixed_vintage_mapping,mixed,23,Legal
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,2100,residual_variance_ratio,0.9212250346666085,72630,2100,Lawyers,mixed_vintage_mapping,mixed,23,Legal
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,2100,male_p90_p10,1.8662481307983398,72630,2100,Lawyers,mixed_vintage_mapping,mixed,23,Legal
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,2100,female_p90_p10,1.6510376930236816,72630,2100,Lawyers,mixed_vintage_mapping,mixed,23,Legal
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,2100,male_p95_p50,1.332089900970459,72630,2100,Lawyers,mixed_vintage_mapping,mixed,23,Legal
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,2100,female_p95_p50,1.2748732566833496,72630,2100,Lawyers,mixed_vintage_mapping,mixed,23,Legal
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,2100,male_top10_share,0.12381470489533956,72630,2100,Lawyers,mixed_vintage_mapping,mixed,23,Legal
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,2100,female_top10_share,0.07395208004060366,72630,2100,Lawyers,mixed_vintage_mapping,mixed,23,Legal
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,2100,male_top5_share,0.06131549142162004,72630,2100,Lawyers,mixed_vintage_mapping,mixed,23,Legal
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,2100,female_top5_share,0.037636515053043454,72630,2100,Lawyers,mixed_vintage_mapping,mixed,23,Legal
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,legacy_2010_4060,raw_variance_ratio,0.9122237282927671,2049,legacy_2010_4060,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",legacy_2010_only,2010,35,Food Preparation and Serving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,legacy_2010_4060,residual_variance_ratio,0.9425757882671253,2049,legacy_2010_4060,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",legacy_2010_only,2010,35,Food Preparation and Serving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,legacy_2010_4060,male_p90_p10,1.546964168548584,2049,legacy_2010_4060,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",legacy_2010_only,2010,35,Food Preparation and Serving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,legacy_2010_4060,female_p90_p10,1.529259443283081,2049,legacy_2010_4060,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",legacy_2010_only,2010,35,Food Preparation and Serving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,legacy_2010_4060,male_p95_p50,1.1086626052856445,2049,legacy_2010_4060,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",legacy_2010_only,2010,35,Food Preparation and Serving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,legacy_2010_4060,female_p95_p50,1.0778090953826904,2049,legacy_2010_4060,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",legacy_2010_only,2010,35,Food Preparation and Serving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,legacy_2010_4060,male_top10_share,0.13125074869228415,2049,legacy_2010_4060,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",legacy_2010_only,2010,35,Food Preparation and Serving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,legacy_2010_4060,female_top10_share,0.08757574520450476,2049,legacy_2010_4060,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",legacy_2010_only,2010,35,Food Preparation and Serving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,legacy_2010_4060,male_top5_share,0.06207823667993238,2049,legacy_2010_4060,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",legacy_2010_only,2010,35,Food Preparation and Serving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,legacy_2010_4060,female_top5_share,0.045409213649592044,2049,legacy_2010_4060,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",legacy_2010_only,2010,35,Food Preparation and Serving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,0630,raw_variance_ratio,0.842851850814132,68539,0630,Human resources workers,mixed_vintage_mapping,mixed,13,Business and Financial Operations
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,0630,residual_variance_ratio,0.8535920252169629,68539,0630,Human resources workers,mixed_vintage_mapping,mixed,13,Business and Financial Operations
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,0630,male_p90_p10,1.4786417484283447,68539,0630,Human resources workers,mixed_vintage_mapping,mixed,13,Business and Financial Operations
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,0630,female_p90_p10,1.3482966423034668,68539,0630,Human resources workers,mixed_vintage_mapping,mixed,13,Business and Financial Operations
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,0630,male_p95_p50,1.0679435729980469,68539,0630,Human resources workers,mixed_vintage_mapping,mixed,13,Business and Financial Operations
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,0630,female_p95_p50,0.9680311679840088,68539,0630,Human resources workers,mixed_vintage_mapping,mixed,13,Business and Financial Operations
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,0630,male_top10_share,0.12758392356894502,68539,0630,Human resources workers,mixed_vintage_mapping,mixed,13,Business and Financial Operations
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,0630,female_top10_share,0.09023381816478644,68539,0630,Human resources workers,mixed_vintage_mapping,mixed,13,Business and Financial Operations
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,0630,male_top5_share,0.06808558694136979,68539,0630,Human resources workers,mixed_vintage_mapping,mixed,13,Business and Financial Operations
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,0630,female_top5_share,0.043594607920077716,68539,0630,Human resources workers,mixed_vintage_mapping,mixed,13,Business and Financial Operations
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9830,raw_variance_ratio,1.035493943347129,19226,9830,"Military, rank not Specified",mixed_vintage_mapping,mixed,unknown,Unknown
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9830,residual_variance_ratio,1.1433671584850553,19226,9830,"Military, rank not Specified",mixed_vintage_mapping,mixed,unknown,Unknown
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9830,male_p90_p10,1.4548063278198242,19226,9830,"Military, rank not Specified",mixed_vintage_mapping,mixed,unknown,Unknown
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9830,female_p90_p10,1.4783287048339844,19226,9830,"Military, rank not Specified",mixed_vintage_mapping,mixed,unknown,Unknown
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9830,male_p95_p50,0.904111385345459,19226,9830,"Military, rank not Specified",mixed_vintage_mapping,mixed,unknown,Unknown
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9830,female_p95_p50,0.8865084648132324,19226,9830,"Military, rank not Specified",mixed_vintage_mapping,mixed,unknown,Unknown
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9830,male_top10_share,0.10358349684352997,19226,9830,"Military, rank not Specified",mixed_vintage_mapping,mixed,unknown,Unknown
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9830,female_top10_share,0.0911590267363785,19226,9830,"Military, rank not Specified",mixed_vintage_mapping,mixed,unknown,Unknown
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9830,male_top5_share,0.05090853809688312,19226,9830,"Military, rank not Specified",mixed_vintage_mapping,mixed,unknown,Unknown
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,9830,female_top5_share,0.04541401532039071,19226,9830,"Military, rank not Specified",mixed_vintage_mapping,mixed,unknown,Unknown
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,2435,raw_variance_ratio,0.7411680113636867,14182,2435,Librarians and media collections specialists,mixed_vintage_mapping,mixed,25,Educational Instruction and Library
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,2435,residual_variance_ratio,0.7701766412926987,14182,2435,Librarians and media collections specialists,mixed_vintage_mapping,mixed,25,Educational Instruction and Library
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,2435,male_p90_p10,1.222583532333374,14182,2435,Librarians and media collections specialists,mixed_vintage_mapping,mixed,25,Educational Instruction and Library
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,2435,female_p90_p10,1.298598289489746,14182,2435,Librarians and media collections specialists,mixed_vintage_mapping,mixed,25,Educational Instruction and Library
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,2435,male_p95_p50,0.7137987613677979,14182,2435,Librarians and media collections specialists,mixed_vintage_mapping,mixed,25,Educational Instruction and Library
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,2435,female_p95_p50,0.704617977142334,14182,2435,Librarians and media collections specialists,mixed_vintage_mapping,mixed,25,Educational Instruction and Library
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,2435,male_top10_share,0.12913658745534784,14182,2435,Librarians and media collections specialists,mixed_vintage_mapping,mixed,25,Educational Instruction and Library
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,2435,female_top10_share,0.09371909620950646,14182,2435,Librarians and media collections specialists,mixed_vintage_mapping,mixed,25,Educational Instruction and Library
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,2435,male_top5_share,0.06422050796370453,14182,2435,Librarians and media collections specialists,mixed_vintage_mapping,mixed,25,Educational Instruction and Library
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,2435,female_top5_share,0.04677272731493475,14182,2435,Librarians and media collections specialists,mixed_vintage_mapping,mixed,25,Educational Instruction and Library
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,4110,raw_variance_ratio,0.9806772788651451,93029,4110,Waiters and waitresses,mixed_vintage_mapping,mixed,35,Food Preparation and Serving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,4110,residual_variance_ratio,0.9141944685741588,93029,4110,Waiters and waitresses,mixed_vintage_mapping,mixed,35,Food Preparation and Serving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,4110,male_p90_p10,1.5518672466278076,93029,4110,Waiters and waitresses,mixed_vintage_mapping,mixed,35,Food Preparation and Serving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,4110,female_p90_p10,1.5792584419250488,93029,4110,Waiters and waitresses,mixed_vintage_mapping,mixed,35,Food Preparation and Serving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,4110,male_p95_p50,0.9861688613891602,93029,4110,Waiters and waitresses,mixed_vintage_mapping,mixed,35,Food Preparation and Serving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,4110,female_p95_p50,0.9576995372772217,93029,4110,Waiters and waitresses,mixed_vintage_mapping,mixed,35,Food Preparation and Serving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,4110,male_top10_share,0.12302505989673726,93029,4110,Waiters and waitresses,mixed_vintage_mapping,mixed,35,Food Preparation and Serving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,4110,female_top10_share,0.16462745874529838,93029,4110,Waiters and waitresses,mixed_vintage_mapping,mixed,35,Food Preparation and Serving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,4110,male_top5_share,0.07502181080058982,93029,4110,Waiters and waitresses,mixed_vintage_mapping,mixed,35,Food Preparation and Serving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,4110,female_top5_share,0.04122940538550087,93029,4110,Waiters and waitresses,mixed_vintage_mapping,mixed,35,Food Preparation and Serving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,split_2010_9415,raw_variance_ratio,1.1589315759830192,742,split_2010_9415,"Transportation Attendants, except Flight Attendants (2010 split bucket)",crosswalk_1_to_many_split_bucket,2010,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,split_2010_9415,residual_variance_ratio,1.089450357486571,742,split_2010_9415,"Transportation Attendants, except Flight Attendants (2010 split bucket)",crosswalk_1_to_many_split_bucket,2010,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,split_2010_9415,male_p90_p10,1.4979510307312012,742,split_2010_9415,"Transportation Attendants, except Flight Attendants (2010 split bucket)",crosswalk_1_to_many_split_bucket,2010,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,split_2010_9415,female_p90_p10,1.4540154933929443,742,split_2010_9415,"Transportation Attendants, except Flight Attendants (2010 split bucket)",crosswalk_1_to_many_split_bucket,2010,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,split_2010_9415,male_p95_p50,0.9292685985565186,742,split_2010_9415,"Transportation Attendants, except Flight Attendants (2010 split bucket)",crosswalk_1_to_many_split_bucket,2010,53,Transportation and Material Moving
V5_occupation_dispersion,log_hourly_wage_real,occupation_harmonized_code,split_2010_9415,female_p95_p50,1.0894238948822021,742,split_2010_9415,"Transportation Attendants, except Flight Attendants (2010 split bucket)",crosswalk_1_to_many_split_bucket,2010,53,Transportation and Material Moving
