group,gap,se,ci_lower,ci_upper,n
aian,-0.11095351836991812,0.01634519408106915,-0.14299009876881366,-0.07891693797102259,6854
asian,-0.22630352251008465,0.006112462698913553,-0.2382839493999552,-0.2143230956202141,69007
black,-0.08888572851565502,0.005160394356082085,-0.0990001014535759,-0.07877135557773413,74244
hispanic,-0.12953744349296803,0.0034260070020205747,-0.13625241721692835,-0.12282246976900771,151816
multiracial_other,-0.15289825370252436,0.007002725774157789,-0.16662359621987363,-0.13917291118517508,42451
nhpi,-0.15689820634310064,0.034680123831949,-0.2248712490537207,-0.0889251636324806,1512
white_non_hispanic,-0.18948616761977183,0.0018566543185125296,-0.1931252100840564,-0.18584712515548726,555013
