group,male_mean,female_mean,gap_dollars,gap_pct,n
aian,26.658813490928146,23.19360752005754,3.4652059708706062,12.998350328118683,6854
asian,52.89880196275638,41.67832992996692,11.22047203278946,21.211202553678397,69007
black,28.983283846555736,26.739066034877194,2.244217811678542,7.743145406020775,74244
hispanic,28.73548508927399,25.230615751623052,3.5048693376509377,12.19700773020599,151816
multiracial_other,36.77462592920681,30.927481070586538,5.847144858620275,15.899943808745606,42451
nhpi,32.220381722638585,25.60587640796332,6.614505314675267,20.528947706500333,1512
white_non_hispanic,40.077745767101064,32.34778151345877,7.729964253642294,19.287422747183676,555013
