group,gap,se,ci_lower,ci_upper,n
divorced,-0.13249540439964586,0.004850958508714763,-0.1420032830767268,-0.12298752572256492,82257
married,-0.22909716536437993,0.001986243178858629,-0.23299020199494286,-0.225204128733817,518113
never_married,-0.051114923602533224,0.002612759677217335,-0.0562359325698792,-0.04599391463518725,278370
separated,-0.19080000143104217,0.011386590591647646,-0.21311771899067156,-0.16848228387141279,16055
widowed,-0.16183026012700824,0.020090796388081422,-0.20120822104764782,-0.12245229920636866,6102
