group,male_mean,female_mean,gap_dollars,gap_pct,n
MW,34.615769876341496,28.862624528717273,5.753145347624223,16.620012694145707,187036
NE,41.686775043925486,34.87536399669793,6.811411047227558,16.339501052912713,159167
SO,34.54273241522162,28.204828229277553,6.337904185944069,18.348010544618077,333579
WE,40.17149613578215,33.80642810289185,6.365068032890299,15.84473730173249,221115
