group,gap,se,ci_lower,ci_upper,n
aian,-0.12357476083293907,0.018471575491454673,-0.15977904879619023,-0.08737047286968791,6041
asian,-0.22406098966543414,0.0063666255169798945,-0.23653957567871473,-0.21158240365215356,65093
black,-0.07646476740307681,0.00544441946559217,-0.08713582955563746,-0.06579370525051616,73192
hispanic,-0.13861274747705327,0.003731234875620992,-0.14592596783327041,-0.13129952712083612,142393
multiracial_other,-0.1519686147196961,0.007431986781644311,-0.16653530881171896,-0.13740192062767326,40499
nhpi,-0.15819587510865812,0.0366449130321082,-0.2300199046515902,-0.08637184556572605,1529
white_non_hispanic,-0.18530335462083936,0.001994431940101344,-0.189212441223438,-0.1813942680182407,526430
