group,male_mean,female_mean,gap_dollars,gap_pct,n
healthcare,49.43211697710387,34.539128580719535,14.892988396384332,30.128162229593595,89721
management_professional,49.21662675298358,37.28199031306621,11.93463643991737,24.249196312898214,344847
military,32.11118671653286,30.876777114800543,1.2344096017323203,3.8441730996405945,3740
natural_resources_construction,29.240624227306462,21.76980583297929,7.470818394327171,25.549449068705314,43268
production_transport,27.43784157611912,22.181910400487492,5.255931175631627,19.15577492147267,132627
sales_office,34.231644719928376,25.801538448183088,8.430106271745288,24.626646895635712,153870
service,26.20290400954738,22.23836238301295,3.96454162653443,15.130161241249809,87104
