group,gap,se,ci_lower,ci_upper,n
associates,-0.207820652402819,0.004486389884927661,-0.2166139765772772,-0.19902732822836078,83316
bachelors,-0.2297474819536421,0.002840351186845708,-0.2353145702798597,-0.22418039362742453,233216
doctorate,-0.13102236256188826,0.01035409549206771,-0.15131638972634098,-0.11072833539743555,17982
hs_diploma,-0.23303664180008024,0.003303843857905021,-0.23951217576157408,-0.2265611078385864,175363
less_than_hs,-0.21938933223142681,0.006230129737360384,-0.23160038651665316,-0.20717827794620047,54851
masters,-0.25072763600893694,0.003982012462006862,-0.2585323804344704,-0.2429228915834035,113615
professional,-0.17729715849663405,0.010318508914959917,-0.19752143596995547,-0.15707288102331263,22393
some_college,-0.2424547633885881,0.003396225261508577,-0.2491113649011449,-0.23579816187603128,154441
