group,male_mean,female_mean,gap_dollars,gap_pct,n
associates,32.2095409716804,26.91361746942333,5.295923502257068,16.442095548376194,83316
bachelors,45.75232188052029,35.82718787870324,9.92513400181705,21.693181009995513,233216
doctorate,62.55142181226895,51.37486616517392,11.176555647095029,17.86778833043702,17982
hs_diploma,27.074961128670523,22.164983075458423,4.9099780532121,18.134755687655524,175363
less_than_hs,24.646206890712737,20.656173726315846,3.990033164396891,16.189238295733162,54851
masters,56.176723054103654,41.78133998222902,14.395383071874633,25.62517407434121,113615
professional,76.60521072080672,60.90004576116466,15.705164959642062,20.501431706624608,22393
some_college,30.756698382201158,24.5174096612298,6.239288720971359,20.28595086325008,154441
