group,gap,se,ci_lower,ci_upper,n
0,-0.16533690770958065,0.0016122989877719962,-0.16849701372561376,-0.16217680169354753,847071
1,-0.12275705448473204,0.01808248865404054,-0.15819873224665149,-0.08731537672281257,8106
