group,male_mean,female_mean,gap_dollars,gap_pct,n
MW,35.46070200003685,29.67176524826633,5.7889367517705175,16.324935563217284,181220
NE,42.193927685207356,35.825562047736426,6.36836563747093,15.09308563303908,154739
SO,34.01811567422896,28.45755991991151,5.560555754317448,16.345866442361324,307653
WE,40.2363413332666,34.0501900978415,6.1861512354251005,15.374537123509574,211565
